date,text
2019-01-24,"24 January 2019
At today’s meeting the Governing Council of the European Central Bank (ECB) decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels at least through the summer of 2019, and in any case for as long as necessary to ensure the continued sustained convergence of inflation to levels that are below, but close to, 2% over the medium term.
Regarding non-standard monetary policy measures, the Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-03-07,"7 March 2019
At today’s meeting the Governing Council of the European Central Bank (ECB) took the following monetary policy decisions:
(1) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council now expects the key ECB interest rates to remain at their present levels at least through the end of 2019, and in any case for as long as necessary to ensure the continued sustained convergence of inflation to levels that are below, but close to, 2% over the medium term.
(2) The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(3) A new series of quarterly targeted longer-term refinancing operations (TLTRO-III) will be launched, starting in September 2019 and ending in March 2021, each with a maturity of two years. These new operations will help to preserve favourable bank lending conditions and the smooth transmission of monetary policy. Under TLTRO-III, counterparties will be entitled to borrow up to 30% of the stock of eligible loans as at 28 February 2019 at a rate indexed to the interest rate on the main refinancing operations over the life of each operation. Like the outstanding TLTRO programme, TLTRO-III will feature built-in incentives for credit conditions to remain favourable. Further details on the precise terms of TLTRO-III will be communicated in due course.
(4) The Eurosystem’s lending operations will continue to be conducted as fixed rate tender procedures with full allotment for as long as necessary, and at least until the end of the reserve maintenance period starting in March 2021.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-04-10,"10 April 2019
At today’s meeting the Governing Council of the European Central Bank (ECB) decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels at least through the end of 2019, and in any case for as long as necessary to ensure the continued sustained convergence of inflation to levels that are below, but close to, 2% over the medium term.
The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-06-06,"6 June 2019
At today’s meeting, which was held in Vilnius, the Governing Council of the European Central Bank (ECB) took the following monetary policy decisions:
(1) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council now expects the key ECB interest rates to remain at their present levels at least through the first half of 2020, and in any case for as long as necessary to ensure the continued sustained convergence of inflation to levels that are below, but close to, 2% over the medium term.
(2) The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(3) Regarding the modalities of the new series of quarterly targeted longer-term refinancing operations (TLTRO III), the Governing Council decided that the interest rate in each operation will be set at a level that is 10 basis points above the average rate applied in the Eurosystem’s main refinancing operations over the life of the respective TLTRO. For banks whose eligible net lending exceeds a benchmark, the rate applied in TLTRO III will be lower and can be as low as the average interest rate on the deposit facility prevailing over the life of the operation plus 10 basis points.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-07-25,"25 July 2019
At today’s meeting the Governing Council of the European Central Bank (ECB) decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels at least through the first half of 2020, and in any case for as long as necessary to ensure the continued sustained convergence of inflation to its aim over the medium term.
The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
The Governing Council also underlined the need for a highly accommodative stance of monetary policy for a prolonged period of time, as inflation rates, both realised and projected, have been persistently below levels that are in line with its aim. Accordingly, if the medium-term inflation outlook continues to fall short of its aim, the Governing Council is determined to act, in line with its commitment to symmetry in the inflation aim. It therefore stands ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner.
In this context, the Governing Council has tasked the relevant Eurosystem Committees with examining options, including ways to reinforce its forward guidance on policy rates, mitigating measures, such as the design of a tiered system for reserve remuneration, and options for the size and composition of potential new net asset purchases.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-09-12,"12 September 2019
At today’s meeting the Governing Council of the ECB took the following monetary policy decisions:
(1) The interest rate on the deposit facility will be decreased by 10 basis points to -0.50%. The interest rate on the main refinancing operations and the rate on the marginal lending facility will remain unchanged at their current levels of 0.00% and 0.25% respectively. The Governing Council now expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
(2) Net purchases will be restarted under the Governing Council’s asset purchase programme (APP) at a monthly pace of €20 billion as from 1 November. The Governing Council expects them to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
(3) Reinvestments of the principal payments from maturing securities purchased under the APP will continue, in full, for an extended period of time past the date when the Governing Council starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(4) The modalities of the new series of quarterly targeted longer-term refinancing operations (TLTRO III) will be changed to preserve favourable bank lending conditions, ensure the smooth transmission of monetary policy and further support the accommodative stance of monetary policy. The interest rate in each operation will now be set at the level of the average rate applied in the Eurosystem’s main refinancing operations over the life of the respective TLTRO. For banks whose eligible net lending exceeds a benchmark, the rate applied in TLTRO III operations will be lower, and can be as low as the average interest rate on the deposit facility prevailing over the life of the operation. The maturity of the operations will be extended from two to three years.
(5) In order to support the bank-based transmission of monetary policy, a two-tier system for reserve remuneration will be introduced, in which part of banks’ holdings of excess liquidity will be exempt from the negative deposit facility rate.
Separate press releases with further details of the measures taken by the Governing Council will be published this afternoon at 15:30 CET.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-10-24,"At today’s meeting the Governing Council of the European Central Bank (ECB) decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
As decided at the last Governing Council meeting in September, net purchases will be restarted under the Governing Council’s asset purchase programme (APP) at a monthly pace of €20 billion as from 1 November. The Governing Council expects them to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2019-12-12,"At today’s meeting the Governing Council of the European Central Bank (ECB) decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
On 1 November net purchases were restarted under the Governing Council’s asset purchase programme (APP) at a monthly pace of €20 billion. The Governing Council expects them to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-01-23,"At today’s meeting the Governing Council of the European Central Bank (ECB) decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
The Governing Council will continue to make net purchases under its asset purchase programme (APP) at a monthly pace of €20 billion. The Governing Council expects them to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
The Governing Council also decided to launch a review of the ECB’s monetary policy strategy. Further details about the scope and timetable of the review will be published in a press release today at 15:30 CET.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-03-12,"At today’s meeting the Governing Council decided on a comprehensive package of monetary policy measures:
(1) Additional longer-term refinancing operations (LTROs) will be conducted, temporarily, to provide immediate liquidity support to the euro area financial system. Although the Governing Council does not see material signs of strains in money markets or liquidity shortages in the banking system, these operations will provide an effective backstop in case of need. They will be carried out through a fixed rate tender procedure with full allotment, with an interest rate that is equal to the average rate on the deposit facility. The LTROs will provide liquidity at favourable terms to bridge the period until the TLTRO III operation in June 2020.
(2) In TLTRO III, considerably more favourable terms will be applied during the period from June 2020 to June 2021 to all TLTRO III operations outstanding during that same time. These operations will support bank lending to those affected most by the spread of the coronavirus, in particular small and medium-sized enterprises. Throughout this period, the interest rate on these TLTRO III operations will be 25 basis points below the average rate applied in the Eurosystem’s main refinancing operations. For counterparties that maintain their levels of credit provision, the rate applied in these operations will be lower, and, over the period ending in June 2021, can be as low as 25 basis points below the average interest rate on the deposit facility. Moreover, the maximum total amount that counterparties will henceforth be entitled to borrow in TLTRO III operations is raised to 50% of their stock of eligible loans as at 28 February 2019. In this context, the Governing Council will mandate the Eurosystem committees to investigate collateral easing measures to ensure that counterparties continue to be able to make full use of the funding support.
(3) A temporary envelope of additional net asset purchases of €120 billion will be added until the end of the year, ensuring a strong contribution from the private sector purchase programmes. In combination with the existing asset purchase programme (APP), this will support favourable financing conditions for the real economy in times of heightened uncertainty.
The Governing Council continues to expect net asset purchases to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
(4) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
(5) Reinvestments of the principal payments from maturing securities purchased under the APP will continue, in full, for an extended period of time past the date when the Governing Council starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
Further details on the precise terms of the new operations will be published in dedicated press releases this afternoon at 15:30 CET.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-04-30,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions:
(1) The conditions on the targeted longer-term refinancing operations (TLTRO III) have been further eased. Specifically, the Governing Council decided to reduce the interest rate on TLTRO III operations during the period from June 2020 to June 2021 to 50 basis points below the average interest rate on the Eurosystem’s main refinancing operations prevailing over the same period. Moreover, for counterparties whose eligible net lending reaches the lending performance threshold, the interest rate over the period from June 2020 to June 2021 will now be 50 basis points below the average deposit facility rate prevailing over the same period.
(2) A new series of non-targeted pandemic emergency longer-term refinancing operations (PELTROs) will be conducted to support liquidity conditions in the euro area financial system and contribute to preserving the smooth functioning of money markets by providing an effective liquidity backstop. The PELTROs consist of seven additional refinancing operations commencing in May 2020 and maturing in a staggered sequence between July and September 2021 in line with the duration of the collateral easing measures. They will be carried out as fixed rate tender procedures with full allotment, with an interest rate that is 25 basis points below the average rate on the main refinancing operations prevailing over the life of each PELTRO.
(3) Since the end of March, purchases have been conducted under the Governing Council’s new pandemic emergency purchase programme (PEPP), which has an overall envelope of €750 billion, to ease the overall monetary policy stance and to counter the severe risks to the monetary policy transmission mechanism and the outlook for the euro area posed by the coronavirus pandemic. These purchases will continue to be conducted in a flexible manner over time, across asset classes and among jurisdictions. The Governing Council will conduct net asset purchases under the PEPP until it judges that the coronavirus crisis phase is over, but in any case until the end of this year.
(4) Moreover, net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion, together with the purchases under the additional €120 billion temporary envelope until the end of the year. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
(5) Reinvestments of the principal payments from maturing securities purchased under the APP will continue, in full, for an extended period of time past the date when the Governing Council starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(6) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
The Governing Council is fully prepared to increase the size of the PEPP and adjust its composition, by as much as necessary and for as long as needed. In any case, it stands ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner, in line with its commitment to symmetry.
Further details on the amendments made to the terms of TLTRO III and on the new PELTROs will be published in dedicated press releases this afternoon at 15:30 CET.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-06-04,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions:
(1) The envelope for the pandemic emergency purchase programme (PEPP) will be increased by €600 billion to a total of €1,350 billion. In response to the pandemic-related downward revision to inflation over the projection horizon, the PEPP expansion will further ease the general monetary policy stance, supporting funding conditions in the real economy, especially for businesses and households. The purchases will continue to be conducted in a flexible manner over time, across asset classes and among jurisdictions. This allows the Governing Council to effectively stave off risks to the smooth transmission of monetary policy.
(2) The horizon for net purchases under the PEPP will be extended to at least the end of June 2021. In any case, the Governing Council will conduct net asset purchases under the PEPP until it judges that the coronavirus crisis phase is over.
(3) The maturing principal payments from securities purchased under the PEPP will be reinvested until at least the end of 2022. In any case, the future roll-off of the PEPP portfolio will be managed to avoid interference with the appropriate monetary stance.
(4) Net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion, together with the purchases under the additional €120 billion temporary envelope until the end of the year. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
(5) Reinvestments of the principal payments from maturing securities purchased under the APP will continue, in full, for an extended period of time past the date when the Governing Council starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(6) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
The Governing Council continues to stand ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner, in line with its commitment to symmetry.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-07-16,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions:
(1) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
(2) The Governing Council will continue its purchases under the pandemic emergency purchase programme (PEPP) with a total envelope of €1,350 billion. These purchases contribute to easing the overall monetary policy stance, thereby helping to offset the pandemic-related downward shift in the projected path of inflation. The purchases will continue to be conducted in a flexible manner over time, across asset classes and among jurisdictions. This allows the Governing Council to effectively stave off risks to the smooth transmission of monetary policy. The Governing Council will conduct net asset purchases under the PEPP until at least the end of June 2021 and, in any case, until it judges that the coronavirus crisis phase is over. The Governing Council will reinvest the principal payments from maturing securities purchased under the PEPP until at least the end of 2022. In any case, the future roll-off of the PEPP portfolio will be managed to avoid interference with the appropriate monetary policy stance.
(3) Net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion, together with the purchases under the additional €120 billion temporary envelope until the end of the year. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates. The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(4) The Governing Council will also continue to provide ample liquidity through its refinancing operations. In particular, the latest operation in the third series of targeted longer-term refinancing operations (TLTRO III) has registered a very high take-up of funds, supporting bank lending to firms and households.
The Governing Council continues to stand ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner, in line with its commitment to symmetry.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-09-10,"10 September 2020
At today’s meeting the Governing Council of the ECB took the following monetary policy decisions:
(1) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
(2) The Governing Council will continue its purchases under the pandemic emergency purchase programme (PEPP) with a total envelope of €1,350 billion. These purchases contribute to easing the overall monetary policy stance, thereby helping to offset the downward impact of the pandemic on the projected path of inflation. The purchases will continue to be conducted in a flexible manner over time, across asset classes and among jurisdictions. This allows the Governing Council to effectively stave off risks to the smooth transmission of monetary policy. The Governing Council will conduct net asset purchases under the PEPP until at least the end of June 2021 and, in any case, until it judges that the coronavirus crisis phase is over. The Governing Council will reinvest the principal payments from maturing securities purchased under the PEPP until at least the end of 2022. In any case, the future roll-off of the PEPP portfolio will be managed to avoid interference with the appropriate monetary policy stance.
(3) Net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion, together with the purchases under the additional €120 billion temporary envelope until the end of the year. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates. The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(4) The Governing Council will also continue to provide ample liquidity through its refinancing operations. In particular, the latest operation in the third series of targeted longer-term refinancing operations (TLTRO III) has registered a very high take-up of funds, supporting bank lending to firms and households.
The Governing Council continues to stand ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner, in line with its commitment to symmetry.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-10-29,"29 October 2020
In the current environment of risks clearly tilted to the downside, the Governing Council will carefully assess the incoming information, including the dynamics of the pandemic, prospects for a rollout of vaccines and developments in the exchange rate. The new round of Eurosystem staff macroeconomic projections in December will allow a thorough reassessment of the economic outlook and the balance of risks. On the basis of this updated assessment, the Governing Council will recalibrate its instruments, as appropriate, to respond to the unfolding situation and to ensure that financing conditions remain favourable to support the economic recovery and counteract the negative impact of the pandemic on the projected inflation path. This will foster the convergence of inflation towards its aim in a sustained manner, in line with its commitment to symmetry.
In the meantime, the Governing Council of the ECB took the following monetary policy decisions:
(1) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
(2) The Governing Council will continue its purchases under the pandemic emergency purchase programme (PEPP) with a total envelope of €1,350 billion. These purchases contribute to easing the overall monetary policy stance, thereby helping to offset the downward impact of the pandemic on the projected path of inflation. The purchases will continue to be conducted in a flexible manner over time, across asset classes and among jurisdictions. This allows the Governing Council to effectively stave off risks to the smooth transmission of monetary policy. The Governing Council will conduct net asset purchases under the PEPP until at least the end of June 2021 and, in any case, until it judges that the coronavirus crisis phase is over. The Governing Council will reinvest the principal payments from maturing securities purchased under the PEPP until at least the end of 2022. In any case, the future roll-off of the PEPP portfolio will be managed to avoid interference with the appropriate monetary policy stance.
(3) Net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion, together with the purchases under the additional €120 billion temporary envelope until the end of the year. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates. The Governing Council intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
(4) The Governing Council will also continue to provide ample liquidity through its refinancing operations. In particular, the third series of targeted longer-term refinancing operations (TLTRO III) remains an attractive source of funding for banks, supporting bank lending to firms and households.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2020-12-10,"10 December 2020
In view of the economic fallout from the resurgence of the pandemic, today the Governing Council recalibrated its monetary policy instruments as follows:
First, the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00 per cent, 0.25 per cent and -0.50 per cent respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2 per cent within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
Second, the Governing Council decided to increase the envelope of the pandemic emergency purchase programme (PEPP) by €500 billion to a total of €1,850 billion. It also extended the horizon for net purchases under the PEPP to at least the end of March 2022. In any case, the Governing Council will conduct net purchases until it judges that the coronavirus crisis phase is over.
The Governing Council also decided to extend the reinvestment of principal payments from maturing securities purchased under the PEPP until at least the end of 2023. In any case, the future roll-off of the PEPP portfolio will be managed to avoid interference with the appropriate monetary policy stance.
Third, the Governing Council decided to further recalibrate the conditions of the third series of targeted longer-term refinancing operations (TLTRO III). Specifically, it decided to extend the period over which considerably more favourable terms will apply by twelve months, to June 2022. Three additional operations will also be conducted between June and December 2021. Moreover, the Governing Council decided to raise the total amount that counterparties will be entitled to borrow in TLTRO III operations from 50 per cent to 55 per cent of their stock of eligible loans. In order to provide an incentive for banks to sustain the current level of bank lending, the recalibrated TLTRO III borrowing conditions will be made available only to banks that achieve a new lending performance target.
Fourth, the Governing Council decided to extend to June 2022 the duration of the set of collateral easing measures adopted by the Governing Council on 7 and 22 April 2020. The extension of these measures will continue to ensure that banks can make full use of the Eurosystem’s liquidity operations, most notably the recalibrated TLTROs. The Governing Council will reassess the collateral easing measures before June 2022, ensuring that Eurosystem counterparties’ participation in TLTRO III operations is not adversely affected.
Fifth, the Governing Council also decided to offer four additional pandemic emergency longer-term refinancing operations (PELTROs) in 2021, which will continue to provide an effective liquidity backstop.
Sixth, net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
The Governing Council also intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
Seventh, the Eurosystem repo facility for central banks (EUREP) and all temporary swap and repo lines with non-euro area central banks will be extended until March 2022.
Finally, the Governing Council decided to continue conducting its regular lending operations as fixed rate tender procedures with full allotment at the prevailing conditions for as long as necessary.
Separate press releases with further details of the measures taken by the Governing Council will be published this afternoon at 15:30 CET.
The monetary policy measures taken today will contribute to preserving favourable financing conditions over the pandemic period, thereby supporting the flow of credit to all sectors of the economy, underpinning economic activity and safeguarding medium-term price stability. At the same time, uncertainty remains high, including with regard to the dynamics of the pandemic and the timing of vaccine roll-outs. We will also continue to monitor developments in the exchange rate with regard to their possible implications for the medium-term inflation outlook. The Governing Council therefore continues to stand ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner, in line with its commitment to symmetry.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2021-01-21,"21 January 2021
The Governing Council decided to reconfirm its very accommodative monetary policy stance.
First, the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.50% respectively. The Governing Council expects the key ECB interest rates to remain at their present or lower levels until it has seen the inflation outlook robustly converge to a level sufficiently close to, but below, 2% within its projection horizon, and such convergence has been consistently reflected in underlying inflation dynamics.
Second, the Governing Council will continue the purchases under the pandemic emergency purchase programme (PEPP) with a total envelope of €1,850 billion. The Governing Council will conduct net asset purchases under the PEPP until at least the end of March 2022 and, in any case, until it judges that the coronavirus crisis phase is over. The purchases under the PEPP will be conducted to preserve favourable financing conditions over the pandemic period. If favourable financing conditions can be maintained with asset purchase flows that do not exhaust the envelope over the net purchase horizon of the PEPP, the envelope need not be used in full. Equally, the envelope can be recalibrated if required to maintain favourable financing conditions to help counter the negative pandemic shock to the path of inflation.
The Governing Council will continue to reinvest the principal payments from maturing securities purchased under the PEPP until at least the end of 2023. In any case, the future roll-off of the PEPP portfolio will be managed to avoid interference with the appropriate monetary policy stance.
Third, net purchases under the asset purchase programme (APP) will continue at a monthly pace of €20 billion. The Governing Council continues to expect monthly net asset purchases under the APP to run for as long as necessary to reinforce the accommodative impact of its policy rates, and to end shortly before it starts raising the key ECB interest rates.
The Governing Council also intends to continue reinvesting, in full, the principal payments from maturing securities purchased under the APP for an extended period of time past the date when it starts raising the key ECB interest rates, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation.
Finally, the Governing Council will continue to provide ample liquidity through its refinancing operations. In particular, the third series of targeted longer-term refinancing operations (TLTRO III) remains an attractive source of funding for banks, supporting bank lending to firms and households.
The Governing Council continues to stand ready to adjust all of its instruments, as appropriate, to ensure that inflation moves towards its aim in a sustained manner, in line with its commitment to symmetry.
The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
