date,text
2017-12-06,"The Bank of Canada today maintained its target for the overnight rate at 1 per cent. The Bank Rate is correspondingly 1 1/4 per cent and the deposit rate is 3/4 per cent.
The global economy is evolving largely as expected in the Bank’s October Monetary Policy Report (MPR). In the United States, growth in the third quarter was stronger than forecast but is still expected to moderate in the months ahead. Growth has firmed in other advanced economies. Meanwhile, oil prices have moved higher and financial conditions have eased. The global outlook remains subject to considerable uncertainty, notably about geopolitical developments and trade policies.
Recent Canadian data are in line with October’s outlook, which was for growth to moderate while remaining above potential in the second half of 2017. Employment growth has been very strong and wages have shown some improvement, supporting robust consumer spending in the third quarter. Business investment continued to contribute to growth after a strong first half, and public infrastructure spending is becoming more evident in the data. Following exceptionally strong growth earlier in 2017, exports declined by more than was expected in the third quarter. However,  the latest trade data support the MPR projection that export growth will resume as foreign demand strengthens. Housing has continued to moderate, as expected.
Inflation has been slightly higher than anticipated and will continue to be boosted in the short term by temporary factors, particularly gasoline prices. Measures of core inflation have edged up in recent months, reflecting the continued absorption of economic slack. Revisions to past quarterly national accounts have resulted in a higher level of GDP. However, this is unlikely to have significant implications for the output gap because the revisions also imply a higher level of potential output. Meanwhile, despite rising employment and participation rates, other indicators point to ongoing­ – albeit diminishing – slack in the labour market.
Based on the outlook for inflation and the evolution of the risks and uncertainties identified in October’s MPR, Governing Council judges that the current stance of monetary policy remains appropriate. While higher interest rates will likely be required over time, Governing Council will continue to be cautious, guided by incoming data in assessing the economy’s sensitivity to interest rates, the evolution of economic capacity, and the dynamics of both wage growth and inflation.
Information note
The next scheduled date for announcing the overnight rate target is January 17, 2018. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time. "
2017-10-25,"The Bank of Canada today maintained its target for the overnight rate at 1 per cent. The Bank Rate is correspondingly 1 1/4 per cent and the deposit rate is 3/4 per cent.
Inflation has picked up in recent months, as anticipated in the Bank’s July Monetary Policy Report (MPR), reflecting stronger economic activity and higher gasoline prices. Measures of core inflation have edged up, in line with a narrowing output gap and the diminishing effects of lower food prices. The Bank projects inflation will rise to 2 per cent in the second half of 2018. This is a little later than anticipated in July because of the recent strength in the Canadian dollar. The Bank is also mindful that global structural factors could be weighing on inflation in Canada and other advanced economies.
The global and Canadian economies are progressing as outlined in the July MPR. Economic activity continues to strengthen and broaden across countries. The Bank still expects global growth to average around 3 1/2 per cent over 2017-19. However, this outlook remains subject to substantial uncertainty about geopolitical developments and fiscal and trade policies, notably the renegotiation of the North American Free Trade Agreement.
Canada’s economic growth in the second quarter was stronger than expected, and was more broad-based across regions and sectors. Growth is expected to moderate to a more sustainable pace in the second half of 2017 and remain close to potential over the next two years, with real GDP expanding at 3.1 per cent in 2017, 2.1 per cent in 2018 and 1.5 per cent in 2019. Exports and business investment are both expected to continue to make a solid contribution to GDP growth. However, projected export growth is slightly slower than before, in part because of a stronger Canadian dollar than assumed in July. Housing and consumption are forecast to slow in light of policy changes affecting housing markets and higher interest rates. Because of high debt levels, household spending is likely more sensitive to interest rates than in the past.
The Bank estimates that the economy is operating close to its potential. However, wage and other data indicate that there is still slack in the labour market. This suggests that there could be room for more economic growth than the Bank is projecting without inflation rising materially above target.
Based on this outlook and the risks and uncertainties identified in today’s MPR, Governing Council judges that the current stance of monetary policy is appropriate. While less monetary policy stimulus will likely be required over time, Governing Council will be cautious in making future adjustments to the policy rate. In particular, the Bank will be guided by incoming data to assess the sensitivity of the economy to interest rates, the evolution of economic capacity, and the dynamics of both wage growth and inflation.
Information note
The next scheduled date for announcing the overnight rate target is December 6, 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on January 17, 2018. 
 "
2017-09-06,"The Bank of Canada is raising its target for the overnight rate to 1 per cent. The Bank Rate is correspondingly 1 1/4 per cent and the deposit rate is 3/4 per cent.
Recent economic data have been stronger than expected, supporting the Bank’s view that growth in Canada is becoming more broadly-based and self-sustaining. Consumer spending remains robust, underpinned by continued solid employment and income growth.  There has also been more widespread strength in business investment and in exports. Meanwhile, the housing sector appears to be cooling in some markets in response to recent changes in tax and housing finance policies. The Bank continues to expect a moderation in the pace of economic growth in the second half of 2017, for the reasons described in the July Monetary Policy Report (MPR), but the level of GDP is now higher than the Bank had expected.
The global economic expansion is becoming more synchronous, as anticipated in July, with stronger-than-expected indicators of growth, including higher industrial commodity prices. However, significant geopolitical risks and uncertainties around international trade and fiscal policies remain, leading to a weaker US dollar against many major currencies. In this context, the Canadian dollar has appreciated, also reflecting the relative strength of Canada’s economy.
While inflation remains below the 2 per cent target, it has evolved largely as expected in July. There has been a slight increase in both total CPI and the Bank’s core measures of inflation, consistent with the dissipating negative impact of temporary price shocks and the absorption of economic slack. Nonetheless, there remains some excess capacity in Canada’s labour market, and wage and price pressures are still more subdued than historical relationships would suggest, as observed in some other advanced economies.
Given the stronger-than-expected economic performance, Governing Council judges that today’s removal of some of the considerable monetary policy stimulus in place is warranted. Future monetary policy decisions are not predetermined and will be guided by incoming economic data and financial market developments as they inform the outlook for inflation. Particular focus will be given to the evolution of the economy’s potential, and to labour market conditions. Furthermore, given elevated household indebtedness, close attention will be paid to the sensitivity of the economy to higher interest rates.
Information note
The next scheduled date for announcing the overnight rate target is October 25, 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time. "
2017-07-12,"The Bank of Canada is raising its target for the overnight rate to 3/4 per cent. The Bank Rate is correspondingly 1 per cent and the deposit rate is 1/2 per cent. Recent data have bolstered the Bank’s confidence in its outlook for above-potential growth and the absorption of excess capacity in the economy. The Bank acknowledges recent softness in inflation but judges this to be temporary. Recognizing the lag between monetary policy actions and future inflation, Governing Council considers it appropriate to raise its overnight rate target at this time.
The global economy continues to strengthen and growth is broadening across countries and regions. The US economy was tepid in the first quarter of 2017 but is now growing at a solid pace, underpinned by a robust labour market and stronger investment. Above-potential growth is becoming more widespread in the euro area. However, elevated geopolitical uncertainty still clouds the global outlook, particularly for trade and investment. Meanwhile, world oil prices have softened as markets work toward a new supply/demand balance.
Canada’s economy has been robust, fuelled by household spending. As a result, a significant amount of economic slack has been absorbed. The very strong growth of the first quarter is expected to moderate over the balance of the year, but remain above potential. Growth is broadening across industries and regions and therefore becoming more sustainable. As the adjustment to lower oil prices is largely complete, both the goods and services sectors are expanding. Household spending will likely remain solid in the months ahead, supported by rising employment and wages, but its pace is expected to slow over the projection horizon.  At the same time, exports should make an increasing contribution to GDP growth. Business investment should also add to growth, a view supported by the most recent Business Outlook Survey. 
The Bank estimates real GDP growth will moderate further over the projection horizon, from 2.8 per cent in 2017 to 2.0 per cent in 2018 and 1.6 per cent in 2019. The output gap is now projected to close around the end of 2017, earlier than the Bank anticipated in its April Monetary Policy Report (MPR).
CPI inflation has eased in recent months and the Bank’s three measures of core inflation all remain below 2 per cent. The factors behind soft inflation appear to be mostly temporary, including heightened food price competition, electricity rebates in Ontario, and changes in automobile pricing. As the effects of these relative price movements fade and excess capacity is absorbed, the Bank expects inflation to return to close to 2 per cent by the middle of 2018. The Bank will continue to analyze short-term inflation fluctuations to determine the extent to which it remains appropriate to look through them.  
Governing Council judges that the current outlook warrants today’s withdrawal of some of the monetary policy stimulus in the economy. Future adjustments to the target for the overnight rate will be guided by incoming data as they inform the Bank’s inflation outlook, keeping in mind continued uncertainty and financial system vulnerabilities.
 Information note
The next scheduled date for announcing the overnight rate target is September 6, 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on October 25, 2017.  
 "
2017-05-24,"The Bank of Canada is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Inflation is broadly in line with the Bank’s projection in its April Monetary Policy Report (MPR). Food prices continue to decline, mainly because of intense retail competition, pushing inflation temporarily lower. The Bank’s three measures of core inflation remain below two per cent and wage growth is still subdued, consistent with ongoing excess capacity in the economy.
The global economy continues to gain traction and recent developments reinforce the Bank’s view that growth will gradually strengthen and broaden over the projection horizon. As anticipated, growth in the United States during the first quarter was weak, reflecting mostly temporary factors. Recent data point to a rebound in the second quarter.  The uncertainties outlined in the April MPR continue to cloud the global and Canadian outlooks.
The Canadian economy’s adjustment to lower oil prices is largely complete and recent economic data have been encouraging, including indicators of business investment. Consumer spending and the housing sector continue to be robust on the back of an improving labour market, and these are becoming more broadly based across regions. Macroprudential and other policy measures, while contributing to more sustainable debt profiles, have yet to have a substantial cooling effect on housing markets. Meanwhile, export growth remains subdued, as anticipated in the April MPR, in the face of ongoing competitiveness challenges. The Bank’s monitoring of the economic data suggests that very strong growth in the first quarter will be followed by some moderation in the second quarter.
All things considered, Governing Council judges that the current degree of monetary stimulus is appropriate at present, and maintains the target for the overnight rate at 1/2 per cent.
Information note:
The next scheduled date for announcing the overnight rate target is 12 July 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time.  "
2017-04-12,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Global economic growth is strengthening and becoming more broadly-based than the Bank had expected in its January Monetary Policy Report (MPR), although there is still considerable uncertainty about the outlook. In the United States, some temporary factors weighed on economic activity in the first quarter but the drivers of growth remain solid. The US is close to full employment, unlike many other advanced economies, including Canada, where material slack remains. Global financial conditions remain accommodative. The Bank expects global GDP growth to increase from 3 1/4 per cent this year to about 3 1/2 per cent in 2018 and 2019.
In Canada, recent data indicate that economic growth has been faster than was expected in the January MPR. Growth was temporarily boosted by a resumption of spending in the oil and gas sector and the effects of the Canada Child Benefit on consumer spending. Residential investment has also been stronger than expected. Employment data have been robust, although gains in hours worked are still soft. Meanwhile, export growth has been uneven in the face of ongoing competitiveness challenges. Further, despite a recent uptick in sentiment, business investment remains well below what could be expected at this stage in the recovery. Accordingly, while the recent rebound in GDP is encouraging, it is too early to conclude that the economy is on a sustainable growth path.
During the rest of this year and into 2018 and 2019, growth in Canada is expected to moderate but remain above potential. At the same time, its composition is expected to broaden as the pace of household spending, especially residential investment, slows while the contributions from exports and business investment increase. The Bank now projects real GDP growth of 2 1/2 per cent in 2017 and just below 2 per cent in 2018 and 2019. Meanwhile, the Bank has revised down its projection of potential growth, reflecting persistently weak investment. With this combination of a higher profile for economic activity and a lower profile for potential, the output gap is projected to close in the first half of 2018, a bit sooner than the Bank anticipated in January.  
CPI inflation is now at the 2 per cent target, largely because of the transitory effects of higher oil prices and carbon pricing measures in two provinces, as well as other temporary factors. The Bank’s three measures of core inflation, on the other hand, have been drifting down in recent quarters and wage growth remains subdued, consistent with material excess capacity in the economy. CPI inflation is expected to dip in the months ahead, as the temporary factors unwind, and then return to 2 per cent later in the projection horizon as the output gap closes.
The Bank’s Governing Council acknowledges the strength of recent data, some of which is temporary, and is mindful of the significant uncertainties weighing on the outlook. In this context, Governing Council judges that the current stance of monetary policy is still appropriate and maintains the target for the overnight rate at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 24 May 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on 12 July 2017."
2017-03-01,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
CPI inflation rose to 2.1 per cent in January, reflecting higher energy prices due in part to carbon pricing measures introduced in two provinces. The Bank is looking through these effects, as their impact on inflation will be temporary. The Bank’s three measures of core inflation, taken together, continue to point to material excess capacity in the economy.
Overall, recent data on the global and Canadian economies have been consistent with the Bank’s projection of improving growth, as set out in the January Monetary Policy Report (MPR). In Canada, recent consumption and housing indicators suggest growth in the fourth quarter of 2016 may have been slightly stronger than expected. However, exports continue to face the ongoing competitiveness challenges described in the January MPR. The Canadian dollar and bond yields remain near levels observed at that time. While there have been recent gains in employment, subdued growth in wages and hours worked continue to reflect persistent economic slack in Canada, in contrast to the United States.
The Bank’s Governing Council remains attentive to the impact of significant uncertainties weighing on the outlook and continues to monitor risks outlined in the January MPR. In this context, Governing Council judges that the current stance of monetary policy is still appropriate and maintains the target for the overnight rate at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 12 April 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time.  "
2017-01-18,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Uncertainty about the global outlook is undiminished, particularly with respect to policies in the United States. The Bank has made initial assumptions about prospective tax policies only, resulting in a modest upward revision to its US growth outlook. Overall, the global economy is strengthening largely as expected and prices of some commodities, including oil, have risen. The rapid back-up in global bond yields, partly reflecting market anticipation of US fiscal expansion, has pulled up Canadian yields relative to the October Monetary Policy Report (MPR).
In contrast to the United States, Canada’s economy continues to operate with material excess capacity. While employment growth has remained firm, indicators still point to significant slack in the labour market. The resource sector’s adjustment to past commodity price declines appears to be largely complete, but negative wealth and income effects will persist. Meanwhile, the Canadian dollar has strengthened along with the US dollar against other currencies, exacerbating ongoing competitiveness challenges and muting the outlook for exports. Consumption is expected to remain solid, while residential investment will be tempered by previously announced changes to housing finance rules and by mortgage rates that have risen in response to higher bond yields. Federal and provincial fiscal measures are still expected to support growth in 2017.
Bearing in mind the important assumptions embedded in its forecast, the Bank projects that Canada’s real GDP will grow by 2.1 per cent in both 2017 and 2018. This implies a return to full capacity around mid-2018, in line with October’s projection.
Inflation in Canada has been lower than anticipated since October, mainly because of declines in food prices. Measures of core inflation are below 2 per cent, reflecting material excess capacity in the economy. As consumer energy prices rise and the impact of lower food prices dissipates, inflation is expected to move close to the 2 per cent target in the months ahead and remain there throughout the projection horizon while excess capacity is being absorbed.
In the context of a projection that is largely unchanged, the Bank’s Governing Council judges that the current stance of monetary policy is still appropriate and maintains the target for the overnight rate at 1/2 per cent. Governing Council will continue to assess the impact of ongoing developments, mindful of the significant uncertainties weighing on the outlook.
Information note
The next scheduled date for announcing the overnight rate target is 1 March 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on 12 April 2017."
2016-12-07,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Economic data suggest that global economic conditions have strengthened, as the Bank anticipated in its October Monetary Policy Report (MPR). However, uncertainty, which has been undermining business confidence and dampening investment in Canada’s major trading partners, remains undiminished. Following the election in the United States, there has been a rapid back-up in global bond yields, partly reflecting market anticipation of fiscal expansion in a US economy that is near full capacity. Canadian yields have risen significantly in this context.
In Canada, the dynamics of growth are largely as the Bank anticipated. Following a very weak first half of 2016, growth in the third quarter rebounded strongly, but more moderate growth is anticipated in the fourth quarter. Consumption growth was robust in the third quarter, supported by the new Canada Child Benefit, while the effects of federal infrastructure spending are not yet evident in the GDP data. Meanwhile, business investment and non-energy goods exports continue to disappoint. There have been ongoing gains in employment, but a significant amount of economic slack remains in Canada, in contrast to the United States. While household imbalances continue to rise, these will be mitigated over time by announced changes to housing finance rules.
Total CPI inflation has picked up in recent months but is slightly below expectations, largely because of lower food prices. Core inflation is close to 2 per cent because the effect of persistent economic slack is still being offset by that of past exchange rate depreciation, although the latter effect is dissipating.
Overall, the Bank’s Governing Council judges that the current stance of monetary policy remains appropriate. Therefore, the target for the overnight rate remains at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 18 January 2017. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time.  "
2016-10-19,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
The global economy is expected to regain momentum in the second half of this year and through 2017 and 2018. After a weak first half, the US economy in particular is strengthening: solid consumption is being underpinned by strong employment growth and robust consumer confidence. However, because of elevated uncertainty, US business investment is on a lower track than expected.
Looking through the choppiness of recent data, the profile for growth in Canada is now lower than projected in July’s Monetary Policy Report (MPR). This is due in large part to slower near-term housing resale activity and a lower trajectory for exports. The federal government’s new measures to promote stability in Canada’s housing market are likely to restrain residential investment while dampening household vulnerabilities. Recent export data are improving but are not strong enough to make up for ground lost during the first half of 2016, despite the effects of the Canadian dollar’s past depreciation. Growth in exports over 2017 and 2018 are projected to be slower than previously forecast, due to lower estimates of global demand, a composition of US growth that appears less favourable to Canadian exports, and ongoing competitiveness challenges for Canadian firms.
After incorporating these weaker elements, Canada’s economy is still expected to grow at a rate above potential starting in the second half of 2016, supported by accommodative monetary and financial conditions and federal fiscal measures. As the economy continues to adjust to the oil price shock, investment in the energy sector appears to be bottoming out. Non-resource activity is growing solidly, particularly in the services sector. Household spending continues to rise, along with employment and incomes outside of energy-intensive regions. The Bank expects Canada’s real GDP to grow by 1.1 per cent in 2016 and about 2 per cent in both 2017 and 2018. This projection implies that the economy returns to full capacity around mid-2018, materially later than the Bank had anticipated in July.
Measures of core inflation remain close to 2 per cent as the effects of past exchange rate depreciation and excess capacity continue to offset each other. Total CPI inflation is tracking slightly below expectations because of temporary weakness in prices for gasoline, food, and telecommunications. The Bank expects total CPI inflation to be close to 2 per cent from early 2017 onwards, when these temporary factors will have dissipated, but downward pressure on inflation will continue while economic slack persists.
Given the downward revision to the growth profile and the later closing of the output gap, the Bank considers the risks around its updated inflation outlook to be roughly balanced, albeit in a context of heightened uncertainty. Meanwhile, the new housing measures should mitigate risks to the financial system over time. At present, the Bank’s Governing Council judges that the overall balance of risks is still in the zone for which the current stance of monetary policy is appropriate, and the target for the overnight rate remains at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 7 December 2016. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on 18 January 2017."
2016-09-07,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Global growth in the first half of 2016 was slower than the Bank had projected in its July Monetary Policy Report (MPR), although the Bank continues to expect it to strengthen gradually in the second half of this year. The US economy was weaker than expected in the second quarter, notably reflecting a contraction in business and residential investment. While a healthy labour market and solid consumption should remain supportive of growth in the rest of the year, the outlook for business investment has become less certain. Meanwhile, global financial conditions have become even more accommodative since July. 
While Canada’s economy shrank in the second quarter, the Bank still projects a substantial rebound in the second half of this year. Second-quarter GDP was pulled down by the Alberta wildfires in May and by a drop in exports that was larger and more broad-based than expected. Exports disappointed even after accounting for weaker business and residential investment in the United States, adjustments in the resource sector, and cutbacks in auto production. The economy is expected to rebound in the third quarter as oil production recovers, rebuilding commences in Alberta, and consumer spending gets an additional lift from Canada Child Benefit payments. As federal infrastructure spending starts to have more impact, growth in the fourth quarter is projected to remain above potential. While the strength in exports during July was encouraging, the ground lost over previous months raises the possibility that the profile for economic activity will be somewhat lower than anticipated in July.  
Inflation is roughly in line with the Bank’s expectations.  Total CPI inflation is below the 2 per cent target, mainly because of the temporary effects of lower consumer energy prices. Measures of core inflation remain around 2 per cent, reflecting offsetting effects of excess capacity and past exchange rate depreciation.
On balance, risks to the profile for inflation have tilted somewhat to the downside since July. At the same time, while there are preliminary signs of a possible moderation in the Vancouver housing market, financial vulnerabilities associated with household imbalances remain elevated and continue to rise. The Bank’s Governing Council judges that the overall balance of risks remains within the zone for which the current stance of monetary policy is appropriate, and the target for the overnight rate remains at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 19 October 2016. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at that time."
2016-07-13,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Inflation in Canada is on track to return to 2 per cent in 2017 as the complex adjustment underway in Canada’s economy proceeds. The fundamentals remain in place for a pickup in growth over the projection horizon, albeit in a climate of heightened uncertainty.
In this context, the forecast for the global economy has been marked down slightly from the Bank’s April Monetary Policy Report (MPR). Global GDP growth is projected to be 2.9 per cent in 2016, 3.3 per cent in 2017, and 3.5 per cent in 2018. In particular, after a weak start to 2016 the US economy is showing signs of a rebound, with a healthy labour market and solid consumption growth. In the wake of Brexit, global markets have materially re-priced a number of asset classes. Financial conditions, already accommodative, have become even more so.
In Canada, the quarterly pattern of growth has been uneven. Real GDP grew by 2.4 per cent in the first quarter but is estimated to have contracted by 1 per cent in the second quarter, pulled down by volatile trade flows, uneven consumer spending, and the Alberta wildfires. A pick-up to 3 1/2 per cent is expected in the third quarter as oil production resumes and rebuilding begins in Fort McMurray. Consumer spending will also get a boost from the Canada Child Benefit.
While the fundamental elements of the Bank’s projection are similar to those presented in April, the forecast has been revised down in light of a weaker outlook for business investment and a lower profile for exports, reflecting a downward adjustment to US investment spending. Real GDP is expected to grow by 1.3 per cent in 2016, 2.2 per cent in 2017, and 2.1 per cent in 2018. The Bank projects above-potential growth from the second half of 2016, lifted by rising US demand and supported by accommodative monetary and financial conditions. Federal infrastructure spending and other fiscal measures announced in the March budget will also contribute to growth.  Despite recent volatility, the Bank expects the underlying trend of export growth to continue, leading to a pick-up in business investment. Higher global oil prices are helping to stabilize Canada’s energy sector and household spending is expected to increase moderately.
The Bank forecasts that the output gap will close somewhat later than estimated in April, towards the end of 2017. Underlying this judgement is the downward revision to business investment, which lowers the profile for both real GDP and, to a lesser extent, potential output.  
While inflation has recently been a little higher than anticipated, largely due to higher consumer energy prices, it is still in the lower half of the Bank’s inflation-control range. Most measures of core inflation remain close to 2 per cent but would be lower without the impact of past exchange rate depreciation. The temporary effects of exchange-rate pass-through and past declines in consumer energy prices are expected to dissipate in late 2016, and the Bank projects that inflation will average close to 2 per cent throughout 2017 as the output gap narrows.
Overall, the risks to the profile for inflation are roughly balanced, although the implications of the Brexit vote are highly uncertain and difficult to forecast. At the same time, financial vulnerabilities are elevated and rising, particularly in the greater Vancouver and Toronto areas. The Bank’s Governing Council judges that the overall balance of risks remains within the zone for which the current stance of monetary policy is appropriate, and the target for the overnight rate remains at 1/2 per cent.
Information notes
The next scheduled date for announcing the overnight rate target is 7 September 2016. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on 19 October 2016.
The Bank is streamlining the content of its MPRs. The reports will continue to provide an update on developments in the global and Canadian economies, as well as a discussion of the economic and inflation outlook for Canada, and will be based on full projections each quarter. The April and October MPRs will provide additional content on issues that warrant in-depth analysis, such as the Bank’s assessment of potential output or the yearly extension of the economic projection period."
2016-05-25,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
The global economy is evolving largely as the Bank projected in its April Monetary Policy Report (MPR). In the United States, despite weakness in the first quarter, a number of indicators, including employment, point to a return to solid growth in 2016. Financial conditions remain accommodative, with ongoing geopolitical factors contributing to fragile market sentiment. Oil prices are higher, in part because of short-term supply disruptions.
In Canada, the economy’s structural adjustment to the oil price shock continues, but is proving to be uneven. Growth in the first quarter of 2016 appears to be in line with the Bank’s April projection, although business investment and intentions remain disappointing. The second quarter will be much weaker than predicted because of the devastating Alberta wildfires. The Bank’s preliminary assessment is that fire-related destruction and the associated halt to oil production will cut about 1 1/4 percentage points off real GDP growth in the second quarter. The economy is expected to rebound in the third quarter, as oil production resumes and reconstruction begins. While the Canadian dollar has been fluctuating in response to shifting expectations of US monetary policy and higher oil prices, it is now close to the level assumed in April.
Inflation is roughly in line with the Bank’s expectations. Total CPI inflation has risen recently, largely due to movements in gasoline prices, but remains slightly below the 2 per cent target. Measures of core inflation remain close to 2 per cent, reflecting the offsetting influences of past exchange rate depreciation and excess capacity.
Canada’s housing market continues to display strong regional divergences, reinforced by the complex adjustment underway in the economy. In this context, household vulnerabilities have moved higher. Meanwhile, the risks to the Bank’s inflation projection remain roughly balanced. Therefore, the Bank’s Governing Council judges that the current stance of monetary policy is still appropriate, and the target for the overnight rate remains at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 13 July 2016. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at that time. "
2016-04-13,"The Bank of Canada today announced that it is maintaining its target for the overnight rate at 1/2 per cent. The Bank Rate is correspondingly 3/4 per cent and the deposit rate is 1/4 per cent.
Growth in the global economy is expected to strengthen gradually from about 3 per cent in 2016 to 3 1/2 per cent in 2017-18, a weaker outlook than the Bank had projected in its January Monetary Policy Report (MPR). After a slow start to 2016, the US economy is expected to regain momentum, but with a lower profile and a composition that is less favourable for Canadian exports. Financial conditions have improved, partly in response to expectations of more accommodative monetary policy in some major economies.
Prices of oil and other commodities are off their earlier lows and slightly above levels assumed by the Bank in January, but remain well below historical averages. Nonetheless, the Bank expects deeper cuts to investment in Canada’s energy sector than were forecast in January. Meanwhile, the Canadian dollar has firmed, reflecting shifting expectations for monetary policy in Canada and the United States, as well as recent increases in commodity prices.
The Canadian economy’s complex structural adjustment to the oil price shock is ongoing and will dampen growth throughout the Bank’s projection horizon. First-quarter GDP growth appears to have been unexpectedly strong, but some of that strength is due to temporary factors and is likely to reverse in the second quarter. Still, it does appear that the positive forces at work in the economy are starting to outweigh those that are negative. Non-resource exports are expected to strengthen, but their profile is weaker than previously projected, in part because of slower foreign demand growth and the higher Canadian dollar. The economy continues to create net new employment, especially in services, despite job losses in resource-intensive regions. In this context, household spending continues to expand moderately. While business investment is still shrinking due to sizeable declines in the energy sector, it is expected to turn positive later this year. The complex adjustment figures importantly in the Bank’s annual review of the economy’s potential, which has resulted in a lower estimated range for potential output growth.
The combined effect of all of these global and domestic developments would have been a modest downgrade of the Bank’s outlook. However, the fiscal measures announced in the March federal budget will have a notable positive impact on GDP. The Bank now projects real GDP growth of 1.7 per cent in 2016, 2.3 per cent in 2017 and 2.0 per cent in 2018. This new growth profile, combined with the revised estimate for potential, suggests the output gap could close somewhat earlier than the Bank had anticipated in January, likely in the second half of 2017.
Inflation in Canada continues to track largely as the Bank anticipated. Total CPI inflation is below the 2 per cent target and will likely ease further before returning to 2 per cent as the effects of exchange rate pass-through and lower consumer energy prices unwind and the economy’s excess capacity diminishes. Measures of core inflation are close to 2 per cent and continue to reflect the offsetting influences of past exchange rate depreciation and excess capacity.
Overall, the risks to the profile for inflation are roughly balanced. Meanwhile, financial vulnerabilities continue to edge higher, in part due to regional shifts in activity associated with the structural adjustment underway in Canada’s economy. The Bank’s Governing Council judges that the overall balance of risks remains within the zone for which the current stance of monetary policy is appropriate, and the target for the overnight rate remains at 1/2 per cent.
Information note
The next scheduled date for announcing the overnight rate target is 25 May 2016. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on 13 July 2016."
